## [BeGaze]
## Converted from:	E:\SMI-A\woods002\Participant 1-[8c0e3f91-eaa1-4953-8e86-7161fe265993]\Participant 1-9-recording.idf
## Date:	21.09.2018 09:58:03
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	120
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8880
## Reversed:	none
## [Run]
## Subject:	Participant 1 (8)
## Description:	Run9
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time;Type;Trial;L Dia X [px];L Dia Y [px];L Pupil Diameter [mm];R Dia X [px];R Dia Y [px];R Pupil Diameter [mm];B POR X [px];B POR Y [px];L POR X [px];L POR Y [px];R POR X [px];R POR Y [px];L EPOS X;L EPOS Y;L EPOS Z;R EPOS X;R EPOS Y;R EPOS Z;L GVEC X;L GVEC Y;L GVEC Z;R GVEC X;R GVEC Y;R GVEC Z;Frame;Aux1
937723855;SMP;1;43.8540;35.6242;4.9636;43.6562;35.0567;5.2558;891.7962;492.4321;891.7962;492.4321;891.7962;492.4321;33.3410;3.1448;-26.4291;-31.6432;4.5222;-28.1759;-0.2317;-0.1914;0.9538;-0.2353;-0.1715;0.9567;00:00:17:16;
937732136;SMP;1;44.0428;38.5235;4.9732;43.7762;38.1486;5.1685;874.2378;604.7320;874.2378;604.7320;874.2378;604.7320;33.3379;3.1419;-26.4278;-31.6433;4.5192;-28.1754;-0.1943;-0.2333;0.9528;-0.1909;-0.2084;0.9592;00:00:17:16;
937740418;SMP;1;43.9712;40.6618;5.0128;43.5241;40.6796;5.1863;781.3027;605.3319;781.3027;605.3319;781.3027;605.3319;33.3355;3.1414;-26.4283;-31.6442;4.5169;-28.1759;-0.1476;-0.2775;0.9493;-0.1265;-0.2495;0.9601;00:00:17:16;
937748686;SMP;1;43.8841;42.3400;4.9694;43.7189;42.7625;5.2220;714.1368;653.6298;714.1368;653.6298;714.1368;653.6298;33.3318;3.1419;-26.4304;-31.6441;4.5170;-28.1770;-0.0952;-0.3179;0.9433;-0.0671;-0.2877;0.9554;00:00:17:16;
937756979;SMP;1;43.9970;43.3611;4.9419;44.0827;43.3669;5.2220;658.2136;710.3382;658.2136;710.3382;658.2136;710.3382;33.3266;3.1440;-26.4346;-31.6434;4.5174;-28.1779;-0.0555;-0.3618;0.9306;-0.0130;-0.3344;0.9423;00:00:17:17;
937765234;SMP;1;44.0302;43.8617;4.9177;44.1498;43.9278;5.1961;618.3775;758.3428;618.3775;758.3428;618.3775;758.3428;33.3215;3.1458;-26.4390;-31.6420;4.5170;-28.1789;-0.0251;-0.3969;0.9175;0.0232;-0.3700;0.9287;00:00:17:17;
937773530;SMP;1;44.2622;43.9239;4.9864;44.0842;43.9097;5.1799;587.6387;805.2126;587.6387;805.2126;587.6387;805.2126;33.3176;3.1478;-26.4436;-31.6394;4.5161;-28.1805;-0.0033;-0.4290;0.9033;0.0518;-0.4043;0.9131;00:00:17:17;
937790151;SMP;1;44.4417;44.0711;4.9814;44.4045;43.9330;5.2073;576.3473;863.5010;576.3473;863.5010;576.3473;863.5010;33.3145;3.1500;-26.4477;-31.6349;4.5145;-28.1830;0.0025;-0.4668;0.8844;0.0641;-0.4469;0.8923;00:00:17:18;
937798368;SMP;1;44.1704;44.0410;4.9644;43.8940;43.7381;5.1381;582.1887;853.6575;582.1887;853.6575;582.1887;853.6575;33.3118;3.1516;-26.4513;-31.6287;4.5113;-28.1860;0.0026;-0.4632;0.8863;0.0549;-0.4412;0.8958;00:00:17:18;
937806671;SMP;1;44.2196;44.0275;4.9631;43.9249;43.8468;5.1452;584.9197;848.4705;584.9197;848.4705;584.9197;848.4705;33.3090;3.1525;-26.4545;-31.6231;4.5081;-28.1881;0.0009;-0.4592;0.8883;0.0525;-0.4406;0.8961;00:00:17:18;
937814940;SMP;1;44.1262;43.9529;4.9751;43.7962;43.6508;5.1317;590.6016;842.9180;590.6016;842.9180;590.6016;842.9180;33.3063;3.1538;-26.4581;-31.6182;4.5049;-28.1897;-0.0034;-0.4560;0.8900;0.0475;-0.4354;0.8990;00:00:17:18;
937823205;SMP;1;44.2354;43.9888;4.9668;44.0609;43.9115;5.1647;598.0453;835.8892;598.0453;835.8892;598.0453;835.8892;33.3040;3.1553;-26.4614;-31.6138;4.5022;-28.1909;-0.0084;-0.4513;0.8923;0.0406;-0.4327;0.9006;00:00:17:18;
937831432;SMP;1;44.0991;44.0625;4.9750;43.8869;43.8391;5.1543;603.1511;827.6523;603.1511;827.6523;603.1511;827.6523;33.3019;3.1580;-26.4657;-31.6099;4.5003;-28.1921;-0.0120;-0.4458;0.8950;0.0359;-0.4279;0.9031;00:00:17:18;
937839760;SMP;1;44.1553;44.0843;4.9599;44.0509;43.9505;5.1676;608.9324;820.1034;608.9324;820.1034;608.9324;820.1034;33.3002;3.1612;-26.4699;-31.6062;4.4986;-28.1932;-0.0147;-0.4419;0.8969;0.0291;-0.4220;0.9062;00:00:17:19;
937847993;SMP;1;44.0251;43.8124;4.9468;43.8614;43.4752;5.1486;613.3541;813.5283;613.3541;813.5283;613.3541;813.5283;33.2989;3.1642;-26.4735;-31.6028;4.4972;-28.1941;-0.0186;-0.4373;0.8991;0.0257;-0.4162;0.9089;00:00:17:19;
937856299;SMP;1;44.0262;43.9465;4.9563;43.8059;43.7739;5.1559;618.6648;807.5937;618.6648;807.5937;618.6648;807.5937;33.2979;3.1672;-26.4769;-31.5995;4.4963;-28.1952;-0.0201;-0.4344;0.9005;0.0185;-0.4121;0.9109;00:00:17:19;
937864545;SMP;1;44.5102;44.1292;4.9573;44.7285;44.2559;5.2562;622.8633;802.2726;622.8633;802.2726;622.8633;802.2726;33.2972;3.1697;-26.4797;-31.5966;4.4961;-28.1960;-0.0241;-0.4297;0.9027;0.0158;-0.4134;0.9104;00:00:17:19;
937872819;SMP;1;44.1059;43.7265;4.9578;43.8837;43.8179;5.1586;627.7094;793.8240;627.7094;793.8240;627.7094;793.8240;33.2967;3.1716;-26.4823;-31.5939;4.4959;-28.1967;-0.0274;-0.4246;0.9050;0.0107;-0.4016;0.9158;00:00:17:20;
937881103;SMP;1;44.4139;44.0438;4.9558;44.6561;44.1202;5.2488;629.5737;789.1430;629.5737;789.1430;629.5737;789.1430;33.2963;3.1741;-26.4854;-31.5916;4.4961;-28.1971;-0.0288;-0.4209;0.9066;0.0092;-0.4022;0.9155;00:00:17:20;
937889414;SMP;1;44.1841;43.6517;4.9599;44.1296;43.3700;5.1859;633.9233;780.5992;633.9233;780.5992;633.9233;780.5992;33.2961;3.1767;-26.4885;-31.5893;4.4963;-28.1974;-0.0312;-0.4154;0.9091;0.0042;-0.3932;0.9194;00:00:17:20;
937897652;SMP;1;44.5302;43.7949;4.9748;44.6258;43.8389;5.2438;637.1964;773.6894;637.1964;773.6894;637.1964;773.6894;33.2960;3.1790;-26.4911;-31.5869;4.4964;-28.1976;-0.0327;-0.4106;0.9112;0.0003;-0.3934;0.9194;00:00:17:20;
937905975;SMP;1;44.2503;43.8789;4.9493;44.2288;43.9060;5.1967;639.9559;766.2845;639.9559;766.2845;639.9559;766.2845;33.2958;3.1806;-26.4932;-31.5847;4.4964;-28.1976;-0.0342;-0.4056;0.9134;-0.0030;-0.3864;0.9223;00:00:17:20;
937914203;SMP;1;44.3549;43.4348;4.9645;44.2306;43.2196;5.2134;641.6176;758.6005;641.6176;758.6005;641.6176;758.6005;33.2954;3.1814;-26.4945;-31.5826;4.4967;-28.1978;-0.0344;-0.4003;0.9158;-0.0056;-0.3816;0.9243;00:00:17:20;
937930798;SMP;1;44.2581;43.8122;4.9421;44.2483;43.7326;5.2091;644.7650;744.5896;644.7650;744.5896;644.7650;744.5896;33.2949;3.1821;-26.4956;-31.5806;4.4969;-28.1979;-0.0372;-0.3896;0.9202;-0.0083;-0.3730;0.9278;00:00:17:21;
937939107;SMP;1;44.3262;43.6285;4.9448;44.3481;43.7743;5.2293;645.5689;736.4091;645.5689;736.4091;645.5689;736.4091;33.2945;3.1827;-26.4963;-31.5788;4.4973;-28.1981;-0.0368;-0.3839;0.9226;-0.0102;-0.3659;0.9306;00:00:17:21;
937947321;SMP;1;44.3058;43.7283;4.9466;44.3713;44.0130;5.2300;648.2710;729.0560;648.2710;729.0560;648.2710;729.0560;33.2941;3.1835;-26.4971;-31.5770;4.4979;-28.1983;-0.0398;-0.3779;0.9250;-0.0119;-0.3632;0.9317;00:00:17:21;
937955689;SMP;1;44.5061;43.5244;4.9891;44.4856;43.6640;5.2465;648.1378;722.6742;648.1378;722.6742;648.1378;722.6742;33.2937;3.1847;-26.4980;-31.5753;4.4986;-28.1985;-0.0392;-0.3734;0.9269;-0.0123;-0.3565;0.9342;00:00:17:21;
937963928;SMP;1;44.3974;43.5392;4.9697;44.3872;43.7061;5.2444;648.4600;714.6033;648.4600;714.6033;648.4600;714.6033;33.2933;3.1859;-26.4986;-31.5738;4.4998;-28.1986;-0.0399;-0.3671;0.9293;-0.0123;-0.3487;0.9371;00:00:17:22;
937972189;SMP;1;44.4745;43.1290;4.9758;44.4784;43.2672;5.2533;648.5779;705.5263;648.5779;705.5263;648.5779;705.5263;33.2930;3.1873;-26.4990;-31.5723;4.5013;-28.1988;-0.0391;-0.3604;0.9320;-0.0135;-0.3420;0.9396;00:00:17:22;
937980424;SMP;1;44.4338;42.7465;4.9684;44.4974;42.6778;5.2579;647.9477;698.5636;647.9477;698.5636;647.9477;698.5636;33.2927;3.1889;-26.4993;-31.5708;4.5030;-28.1989;-0.0377;-0.3550;0.9341;-0.0140;-0.3344;0.9423;00:00:17:22;
937988717;SMP;1;44.3856;42.9443;4.9677;44.4426;42.9580;5.2570;645.9473;691.2347;645.9473;691.2347;645.9473;691.2347;33.2924;3.1909;-26.4996;-31.5693;4.5053;-28.1991;-0.0364;-0.3493;0.9363;-0.0120;-0.3276;0.9447;00:00:17:22;
937996986;SMP;1;44.4767;42.7959;4.9765;44.5349;42.9958;5.2759;645.6403;681.7724;645.6403;681.7724;645.6403;681.7724;33.2922;3.1928;-26.4998;-31.5677;4.5086;-28.1993;-0.0357;-0.3421;0.9390;-0.0124;-0.3230;0.9463;00:00:17:23;
938005256;SMP;1;44.5287;42.7177;4.9966;44.4021;43.1378;5.2613;644.2068;675.2253;644.2068;675.2253;644.2068;675.2253;33.2921;3.1944;-26.4998;-31.5666;4.5118;-28.1996;-0.0346;-0.3368;0.9409;-0.0112;-0.3151;0.9490;00:00:17:23;
938013554;SMP;1;44.5430;42.2779;5.0000;44.4723;42.4992;5.2645;643.4158;667.4882;643.4158;667.4882;643.4158;667.4882;33.2921;3.1963;-26.4997;-31.5657;4.5147;-28.1998;-0.0335;-0.3308;0.9431;-0.0111;-0.3094;0.9509;00:00:17:23;
938021816;SMP;1;44.4539;42.3625;4.9983;44.3195;42.8052;5.2369;642.4144;659.8579;642.4144;659.8579;642.4144;659.8579;33.2920;3.1979;-26.4995;-31.5651;4.5167;-28.1999;-0.0329;-0.3248;0.9452;-0.0101;-0.3038;0.9527;00:00:17:23;
938030099;SMP;1;44.5295;42.2857;5.0019;44.3907;42.5309;5.2526;642.0349;654.7845;642.0349;654.7845;642.0349;654.7845;33.2921;3.1995;-26.4992;-31.5645;4.5187;-28.1998;-0.0321;-0.3206;0.9467;-0.0103;-0.2984;0.9544;00:00:18:00;
938038355;SMP;1;44.5979;42.1211;5.0079;44.5361;42.6168;5.2742;641.0622;648.0824;641.0622;648.0824;641.0622;648.0824;33.2923;3.2013;-26.4988;-31.5639;4.5206;-28.1998;-0.0312;-0.3153;0.9485;-0.0097;-0.2932;0.9560;00:00:18:00;
938046694;SMP;1;44.5292;42.1339;4.9954;44.4991;42.3416;5.2735;640.2828;644.8949;640.2828;644.8949;640.2828;644.8949;33.2927;3.2029;-26.4983;-31.5634;4.5222;-28.1998;-0.0300;-0.3123;0.9495;-0.0097;-0.2884;0.9575;00:00:18:00;
938054950;SMP;1;44.5689;41.9844;4.9890;44.6149;42.2560;5.2849;639.1010;641.9329;639.1010;641.9329;639.1010;641.9329;33.2932;3.2044;-26.4976;-31.5630;4.5236;-28.1998;-0.0289;-0.3095;0.9505;-0.0089;-0.2838;0.9588;00:00:18:00;
938063184;SMP;1;44.6174;41.8413;5.0028;44.5974;42.2323;5.2816;639.8295;639.7879;639.8295;639.7879;639.8295;639.7879;33.2938;3.2059;-26.4968;-31.5625;4.5250;-28.1997;-0.0294;-0.3076;0.9510;-0.0096;-0.2817;0.9595;00:00:18:01;
938071546;SMP;1;44.5420;41.8498;5.0042;44.4602;42.0173;5.2692;639.3493;637.6808;639.3493;637.6808;639.3493;637.6808;33.2946;3.2074;-26.4959;-31.5619;4.5265;-28.1995;-0.0286;-0.3051;0.9519;-0.0097;-0.2773;0.9607;00:00:18:01;
938079821;SMP;1;44.6980;41.7859;5.0290;44.5708;42.0613;5.2784;637.5849;635.9906;637.5849;635.9906;637.5849;635.9906;33.2955;3.2087;-26.4951;-31.5614;4.5278;-28.1993;-0.0273;-0.3035;0.9525;-0.0081;-0.2748;0.9615;00:00:18:01;
938088129;SMP;1;44.6633;41.7883;5.0289;44.5054;41.9640;5.2832;636.2106;634.5794;636.2106;634.5794;636.2106;634.5794;33.2967;3.2102;-26.4941;-31.5609;4.5296;-28.1991;-0.0260;-0.3024;0.9528;-0.0072;-0.2744;0.9616;00:00:18:01;
938096316;SMP;1;44.6761;41.6968;5.0208;44.5908;41.9826;5.2961;636.4394;633.5997;636.4394;633.5997;636.4394;633.5997;33.2980;3.2116;-26.4930;-31.5605;4.5317;-28.1989;-0.0261;-0.3016;0.9531;-0.0074;-0.2735;0.9618;00:00:18:01;
938104625;SMP;1;44.7035;41.8164;5.0404;44.4724;42.0797;5.2775;636.6048;634.5235;636.6048;634.5235;636.6048;634.5235;33.2994;3.2129;-26.4920;-31.5602;4.5338;-28.1988;-0.0257;-0.3012;0.9532;-0.0082;-0.2718;0.9623;00:00:18:01;
938112862;SMP;1;44.7733;41.7451;5.0394;44.6241;41.8965;5.2910;636.4515;634.9646;636.4515;634.9646;636.4515;634.9646;33.3011;3.2142;-26.4909;-31.5599;4.5358;-28.1987;-0.0256;-0.3013;0.9532;-0.0081;-0.2717;0.9624;00:00:18:02;
938121272;SMP;1;44.7692;41.6859;5.0452;44.5611;41.7667;5.2831;636.5307;636.2207;636.5307;636.2207;636.5307;636.2207;33.3029;3.2155;-26.4898;-31.5597;4.5378;-28.1985;-0.0254;-0.3016;0.9531;-0.0084;-0.2713;0.9624;00:00:18:02;
938129393;SMP;1;44.5957;41.8921;5.0255;44.3818;42.1361;5.2650;636.5660;636.0405;636.5660;636.0405;636.5660;636.0405;33.3047;3.2166;-26.4887;-31.5595;4.5400;-28.1983;-0.0256;-0.3019;0.9530;-0.0082;-0.2720;0.9623;00:00:18:02;
938137697;SMP;1;44.8568;41.8222;5.0465;44.6597;41.9218;5.2932;636.5799;637.9014;636.5799;637.9014;636.5799;637.9014;33.3063;3.2173;-26.4878;-31.5595;4.5418;-28.1980;-0.0253;-0.3023;0.9529;-0.0085;-0.2713;0.9625;00:00:18:02;
938145965;SMP;1;44.8290;41.8140;5.0496;44.5611;41.8019;5.2823;636.8931;640.3499;636.8931;640.3499;636.8931;640.3499;33.3080;3.2178;-26.4868;-31.5594;4.5435;-28.1977;-0.0256;-0.3033;0.9526;-0.0088;-0.2709;0.9626;00:00:18:02;
938154285;SMP;1;44.8629;41.8838;5.0444;44.7091;42.0522;5.3109;637.0991;642.0080;637.0991;642.0080;637.0991;642.0080;33.3098;3.2183;-26.4858;-31.5594;4.5459;-28.1975;-0.0256;-0.3041;0.9523;-0.0092;-0.2715;0.9624;00:00:18:02;
938162522;SMP;1;44.8638;42.0215;5.0468;44.7043;42.0951;5.3073;637.7753;645.4682;637.7753;645.4682;637.7753;645.4682;33.3115;3.2188;-26.4848;-31.5595;4.5482;-28.1973;-0.0265;-0.3061;0.9516;-0.0094;-0.2717;0.9623;00:00:18:03;
938170802;SMP;1;44.9829;41.9642;5.0538;44.8337;42.1627;5.3235;638.0465;648.1048;638.0465;648.1048;638.0465;648.1048;33.3132;3.2190;-26.4838;-31.5596;4.5506;-28.1971;-0.0263;-0.3069;0.9514;-0.0100;-0.2720;0.9623;00:00:18:03;
938179051;SMP;1;44.8254;41.9591;5.0396;44.6616;42.1836;5.3015;638.7490;652.0249;638.7490;652.0249;638.7490;652.0249;33.3147;3.2192;-26.4828;-31.5599;4.5528;-28.1971;-0.0270;-0.3087;0.9508;-0.0105;-0.2721;0.9622;00:00:18:03;
938187350;SMP;1;44.9212;41.9257;5.0435;44.7923;42.1728;5.3180;640.3862;655.5049;640.3862;655.5049;640.3862;655.5049;33.3161;3.2193;-26.4818;-31.5601;4.5553;-28.1970;-0.0279;-0.3103;0.9502;-0.0122;-0.2740;0.9617;00:00:18:04;
938195643;SMP;1;44.8427;42.0214;5.0456;44.6268;42.1439;5.2992;641.9436;658.6216;641.9436;658.6216;641.9436;658.6216;33.3174;3.2194;-26.4810;-31.5604;4.5580;-28.1971;-0.0287;-0.3115;0.9498;-0.0140;-0.2755;0.9612;00:00:18:04;
938203944;SMP;1;44.9833;42.1439;5.0608;44.7860;42.3678;5.3119;642.8586;659.1050;642.8586;659.1050;642.8586;659.1050;33.3188;3.2194;-26.4801;-31.5606;4.5604;-28.1970;-0.0296;-0.3124;0.9495;-0.0145;-0.2765;0.9609;00:00:18:04;
938212256;SMP;1;44.9158;42.0035;5.0428;44.7626;42.1816;5.3083;645.2292;658.2835;645.2292;658.2835;645.2292;658.2835;33.3204;3.2193;-26.4791;-31.5608;4.5629;-28.1969;-0.0328;-0.3148;0.9486;-0.0151;-0.2782;0.9604;00:00:18:04;
938220464;SMP;1;44.9296;42.1052;5.0388;44.8230;42.3108;5.3153;646.8170;664.6317;646.8170;664.6317;646.8170;664.6317;33.3217;3.2191;-26.4782;-31.5608;4.5653;-28.1967;-0.0328;-0.3164;0.9481;-0.0176;-0.2800;0.9598;00:00:18:04;
938228726;SMP;1;44.9395;42.0177;5.0499;44.6995;42.3478;5.3008;647.5608;665.0690;647.5608;665.0690;647.5608;665.0690;33.3231;3.2188;-26.4772;-31.5607;4.5678;-28.1965;-0.0336;-0.3178;0.9476;-0.0181;-0.2820;0.9592;00:00:18:04;
938237017;SMP;1;44.8934;41.9995;5.0469;44.7666;42.2195;5.3093;648.6931;666.7720;648.6931;666.7720;648.6931;666.7720;33.3242;3.2185;-26.4765;-31.5606;4.5701;-28.1962;-0.0349;-0.3195;0.9470;-0.0185;-0.2828;0.9590;00:00:18:05;
938245288;SMP;1;45.0841;42.1080;5.0488;45.0771;42.2222;5.3568;659.1971;663.9526;659.1971;663.9526;659.1971;663.9526;33.3252;3.2183;-26.4760;-31.5605;4.5725;-28.1961;-0.0441;-0.3211;0.9460;-0.0266;-0.2874;0.9574;00:00:18:05;
938253985;SMP;1;45.0770;42.0121;5.0760;44.8601;42.0702;5.3388;682.3753;665.0874;682.3753;665.0874;682.3753;665.0874;33.3259;3.2181;-26.4757;-31.5603;4.5753;-28.1964;-0.0651;-0.3251;0.9434;-0.0440;-0.2931;0.9551;00:00:18:05;
938261820;SMP;1;45.0522;41.9223;5.0696;44.8861;41.9026;5.3536;695.4855;670.3475;695.4855;670.3475;695.4855;670.3475;33.3265;3.2180;-26.4756;-31.5599;4.5792;-28.1975;-0.0764;-0.3287;0.9413;-0.0541;-0.2953;0.9539;00:00:18:05;
938270127;SMP;1;45.0594;41.8598;5.0700;44.8624;41.6384;5.3424;692.1435;672.0267;692.1435;672.0267;692.1435;672.0267;33.3267;3.2179;-26.4756;-31.5596;4.5831;-28.1992;-0.0742;-0.3305;0.9409;-0.0508;-0.2970;0.9535;00:00:18:06;
938278419;SMP;1;44.9804;42.0033;5.0415;44.9263;41.8518;5.3473;692.9237;674.6354;692.9237;674.6354;692.9237;674.6354;33.3270;3.2178;-26.4756;-31.5595;4.5869;-28.2012;-0.0736;-0.3313;0.9407;-0.0524;-0.2974;0.9533;00:00:18:06;
938286679;SMP;1;44.9514;41.9892;5.0424;44.8486;41.9324;5.3368;693.8251;676.5633;693.8251;676.5633;693.8251;676.5633;33.3274;3.2177;-26.4756;-31.5594;4.5904;-28.2034;-0.0745;-0.3328;0.9400;-0.0530;-0.2988;0.9528;00:00:18:06;
938294967;SMP;1;45.0303;41.8748;5.0578;44.9537;41.8485;5.3426;696.0803;678.2102;696.0803;678.2102;696.0803;678.2102;33.3276;3.2175;-26.4757;-31.5593;4.5932;-28.2051;-0.0761;-0.3340;0.9395;-0.0550;-0.3004;0.9522;00:00:18:06;
938303492;SMP;1;44.8915;42.0187;5.0426;44.8074;42.0052;5.3307;698.3482;684.2524;698.3482;684.2524;698.3482;684.2524;33.3279;3.2175;-26.4760;-31.5592;4.5963;-28.2068;-0.0781;-0.3377;0.9380;-0.0562;-0.3018;0.9517;00:00:18:06;
938311490;SMP;1;44.9242;42.0169;5.0440;44.8576;41.7956;5.3303;699.3840;687.8401;699.3840;687.8401;699.3840;687.8401;33.3280;3.2175;-26.4763;-31.5591;4.5988;-28.2082;-0.0780;-0.3396;0.9373;-0.0578;-0.3043;0.9508;00:00:18:06;
938319807;SMP;1;44.9787;42.1593;5.0442;44.9357;42.0503;5.3596;700.6020;688.6125;700.6020;688.6125;700.6020;688.6125;33.3282;3.2174;-26.4766;-31.5593;4.6020;-28.2103;-0.0790;-0.3412;0.9367;-0.0591;-0.3077;0.9496;00:00:18:06;
938328070;SMP;1;44.9918;42.0138;5.0378;45.0437;41.8351;5.3657;703.9675;695.0821;703.9675;695.0821;703.9675;695.0821;33.3284;3.2174;-26.4771;-31.5596;4.6053;-28.2126;-0.0813;-0.3456;0.9349;-0.0621;-0.3122;0.9480;00:00:18:06;
938336328;SMP;1;44.9354;42.2267;5.0502;44.8765;42.2393;5.3405;707.1198;698.3375;707.1198;698.3375;707.1198;698.3375;33.3285;3.2174;-26.4778;-31.5599;4.6085;-28.2150;-0.0838;-0.3490;0.9334;-0.0649;-0.3176;0.9460;00:00:18:07;
938344591;SMP;1;45.0016;42.2874;5.0598;44.8949;42.3177;5.3522;710.3494;703.0664;710.3494;703.0664;710.3494;703.0664;33.3287;3.2176;-26.4786;-31.5602;4.6125;-28.2180;-0.0864;-0.3519;0.9320;-0.0672;-0.3193;0.9453;00:00:18:07;
938352887;SMP;1;44.9911;42.2764;5.0315;44.9307;42.0440;5.3366;712.3684;706.0494;712.3684;706.0494;712.3684;706.0494;33.3288;3.2176;-26.4794;-31.5604;4.6153;-28.2200;-0.0869;-0.3530;0.9316;-0.0698;-0.3211;0.9445;00:00:18:07;
938361169;SMP;1;44.9726;42.2704;5.0276;45.0031;42.0819;5.3517;715.5652;707.3532;715.5652;707.3532;715.5652;707.3532;33.3287;3.2176;-26.4802;-31.5605;4.6182;-28.2220;-0.0895;-0.3556;0.9303;-0.0730;-0.3267;0.9423;00:00:18:07;
938369506;SMP;1;45.0973;42.3698;5.0378;45.2217;42.0256;5.3695;718.5128;710.0244;718.5128;710.0244;718.5128;710.0244;33.3284;3.2178;-26.4814;-31.5605;4.6207;-28.2236;-0.0934;-0.3604;0.9281;-0.0747;-0.3340;0.9396;00:00:18:08;
938377719;SMP;1;45.0570;42.5391;5.0286;45.1449;42.3172;5.3706;720.7127;712.9488;720.7127;712.9488;720.7127;712.9488;33.3280;3.2180;-26.4825;-31.5605;4.6235;-28.2256;-0.0954;-0.3633;0.9268;-0.0766;-0.3386;0.9378;00:00:18:08;
938385998;SMP;1;45.0953;42.7090;5.0296;45.1564;42.4344;5.3628;725.5104;722.7719;725.5104;722.7719;725.5104;722.7719;33.3274;3.2182;-26.4834;-31.5606;4.6261;-28.2272;-0.0984;-0.3693;0.9241;-0.0805;-0.3426;0.9360;00:00:18:08;
938394241;SMP;1;45.2284;42.8095;5.0366;45.2692;42.5122;5.3718;728.2187;726.0040;728.2187;726.0040;728.2187;726.0040;33.3268;3.2183;-26.4840;-31.5608;4.6286;-28.2286;-0.0995;-0.3705;0.9235;-0.0835;-0.3440;0.9353;00:00:18:08;
938402571;SMP;1;45.1970;42.6990;5.0241;45.3370;42.4035;5.3812;732.1956;729.5590;732.1956;729.5590;732.1956;729.5590;33.3262;3.2183;-26.4845;-31.5612;4.6311;-28.2299;-0.1043;-0.3742;0.9215;-0.0852;-0.3467;0.9341;00:00:18:08;
938410810;SMP;1;45.1168;42.6175;5.0123;45.2797;42.2344;5.3687;735.4691;736.4861;735.4691;736.4861;735.4691;736.4861;33.3253;3.2184;-26.4849;-31.5615;4.6336;-28.2309;-0.1048;-0.3783;0.9197;-0.0898;-0.3529;0.9313;00:00:18:08;
938419095;SMP;1;45.3397;42.8961;5.0402;45.4793;42.5275;5.3894;738.6244;739.5434;738.6244;739.5434;738.6244;739.5434;33.3243;3.2185;-26.4853;-31.5618;4.6355;-28.2316;-0.1085;-0.3819;0.9178;-0.0915;-0.3570;0.9296;00:00:18:09;
938427370;SMP;1;45.2511;42.9464;5.0320;45.3939;42.5637;5.3802;741.2811;743.4219;741.2811;743.4219;741.2811;743.4219;33.3232;3.2186;-26.4855;-31.5621;4.6374;-28.2323;-0.1107;-0.3845;0.9165;-0.0934;-0.3590;0.9287;00:00:18:09;
938435653;SMP;1;45.2379;42.8368;5.0264;45.4498;42.4976;5.3853;744.0063;745.1419;744.0063;745.1419;744.0063;745.1419;33.3218;3.2189;-26.4857;-31.5624;4.6391;-28.2329;-0.1140;-0.3862;0.9154;-0.0945;-0.3599;0.9282;00:00:18:09;
938443909;SMP;1;45.2637;42.8238;5.0464;45.3082;42.4858;5.3670;748.5449;747.2505;748.5449;747.2505;748.5449;747.2505;33.3203;3.2193;-26.4858;-31.5626;4.6406;-28.2335;-0.1175;-0.3877;0.9143;-0.0983;-0.3620;0.9270;00:00:18:09;
938452221;SMP;1;45.2238;42.8370;5.0233;45.3302;42.4980;5.3653;750.5537;751.5286;750.5537;751.5286;750.5537;751.5286;33.3187;3.2197;-26.4856;-31.5628;4.6420;-28.2338;-0.1193;-0.3901;0.9130;-0.0991;-0.3625;0.9267;00:00:18:09;
938460477;SMP;1;45.2438;42.7677;5.0401;45.2872;42.3270;5.3692;752.5517;753.7740;752.5517;753.7740;752.5517;753.7740;33.3169;3.2201;-26.4854;-31.5629;4.6436;-28.2342;-0.1203;-0.3909;0.9125;-0.1008;-0.3625;0.9265;00:00:18:10;
938468743;SMP;1;45.2534;42.7001;5.0248;45.3911;42.3329;5.3827;755.9410;754.0270;755.9410;754.0270;755.9410;754.0270;33.3153;3.2205;-26.4850;-31.5631;4.6454;-28.2347;-0.1245;-0.3915;0.9117;-0.1021;-0.3620;0.9266;00:00:18:10;
938477039;SMP;1;45.1928;42.8145;5.0248;45.2596;42.2689;5.3747;758.5271;756.8841;758.5271;756.8841;758.5271;756.8841;33.3134;3.2207;-26.4844;-31.5633;4.6477;-28.2353;-0.1255;-0.3920;0.9113;-0.1043;-0.3608;0.9268;00:00:18:10;
938485312;SMP;1;45.2287;42.6268;5.0358;45.2514;42.1418;5.3724;760.4735;757.8712;760.4735;757.8712;760.4735;757.8712;33.3114;3.2208;-26.4838;-31.5634;4.6503;-28.2359;-0.1261;-0.3916;0.9115;-0.1064;-0.3600;0.9269;00:00:18:10;
